date,player_team,player,team,assists,rank
2024-12-21,ashleyyoung_everton,Ashley Young,Everton,3.0,34.0
2024-12-21,goncaloguedes_wolves,Goncalo Guedes,Wolves,3.0,36.0
2024-12-21,lewiscook_bournemouth,Lewis Cook,Bournemouth,3.0,37.0
2024-12-21,mariolemina_wolves,Mario Lemina,Wolves,3.0,38.0
2024-12-21,vitalyjanelt_brentford,Vitaly Janelt,Brentford,3.0,39.0
2024-12-21,timowerner_tottenham,Timo Werner,Tottenham,3.0,42.0
2024-12-21,trentalexanderarnold_liverpool,Trent Alexander-Arnold,Liverpool,3.0,43.0
2024-12-21,bryanmbeumo_brentford,Bryan Mbeumo,Brentford,2.0,45.0
2024-12-21,dannywelbeck_brighton,Danny Welbeck,Brighton,2.0,46.0
2024-12-21,jorgenstrandlarsen_wolves,Jorgen Strand Larsen,Wolves,2.0,47.0
2024-12-21,kaihavertz_arsenal,Kai Havertz,Arsenal,2.0,48.0
2024-12-21,dominicsolanke_tottenham,Dominic Solanke,Tottenham,2.0,49.0
2024-12-21,justinkluivert_bournemouth,Justin Kluivert,Bournemouth,2.0,50.0
2024-12-21,luisdiaz_liverpool,Luis Diaz,Liverpool,2.0,51.0
2024-12-21,rauljimenez_fulham,Raul Jimenez,Fulham,2.0,52.0
2024-12-21,facundobuonanotte_leicestercity,Facundo Buonanotte,Leicester City,2.0,53.0
2024-12-21,gabrielmartinelli_arsenal,Gabriel Martinelli,Arsenal,2.0,54.0
2024-12-21,diogojota_liverpool,Diogo Jota,Liverpool,2.0,57.0
2024-12-21,emilesmithrowe_fulham,Emile Smith Rowe,Fulham,2.0,58.0
2024-12-21,kaorumitoma_brighton,Kaoru Mitoma,Brighton,2.0,59.0
2024-12-21,anthonyelanga_notthamforest,Anthony Elanga,Nott'ham Forest,2.0,60.0
2024-12-21,dangoouattara_bournemouth,Dango Ouattara,Bournemouth,2.0,61.0
2024-12-21,georginiorutter_brighton,Georginio Rutter,Brighton,2.0,63.0
2024-12-21,kevindebruyne_manchestercity,Kevin De Bruyne,Manchester City,2.0,65.0
2024-12-21,pedroporro_tottenham,Pedro Porro,Tottenham,2.0,67.0
2024-12-21,leifdavis_ipswichtown,Leif Davis,Ipswich Town,2.0,72.0
2024-12-21,pedroneto_chelsea,Pedro Neto,Chelsea,2.0,77.0
2024-12-21,ricolewis_manchestercity,Rico Lewis,Manchester City,2.0,78.0
2024-12-21,abdulfatawuissahaku_leicestercity,Abdul Fatawu Issahaku,Leicester City,2.0,80.0
2024-12-21,adamlallana_southampton,Adam Lallana,Southampton,2.0,81.0
2024-12-21,harrywinks_leicestercity,Harry Winks,Leicester City,2.0,82.0
2024-12-21,jacobramsey_astonvilla,Jacob Ramsey,Aston Villa,2.0,84.0
2024-12-21,lucasdigne_astonvilla,Lucas Digne,Aston Villa,2.0,89.0
2024-12-21,mickyvandeven_tottenham,Micky van de Ven,Tottenham,2.0,90.0
2024-12-21,savio_manchestercity,Savio,Manchester City,2.0,92.0
2024-12-21,erlinghaaland_manchestercity,Erling Haaland,Manchester City,1.0,94.0
2024-12-21,yoanewissa_brentford,Yoane Wissa,Brentford,1.0,95.0
2024-12-21,brennanjohnson_tottenham,Brennan Johnson,Tottenham,1.0,96.0
2024-12-21,harveybarnes_newcastleutd,Harvey Barnes,Newcastle Utd,1.0,98.0
2024-12-21,antoinesemenyo_bournemouth,Antoine Semenyo,Bournemouth,1.0,99.0
2024-12-21,alejandrogarnacho_manchesterutd,Alejandro Garnacho,Manchester Utd,1.0,102.0
2024-12-21,joshuazirkzee_manchesterutd,Joshua Zirkzee,Manchester Utd,1.0,105.0
2024-12-21,adamarmstrong_southampton,Adam Armstrong,Southampton,1.0,108.0
2024-12-21,callumhudsonodoi_notthamforest,Callum Hudson-Odoi,Nott'ham Forest,1.0,109.0
2024-12-21,carlosbaleba_brighton,Carlos Baleba,Brighton,1.0,110.0
2024-12-21,dominiccalvertlewin_everton,Dominic Calvert-Lewin,Everton,1.0,114.0
2024-12-21,yankubaminteh_brighton,Yankuba Minteh,Brighton,1.0,122.0
2024-12-21,bilalelkhannouss_leicestercity,Bilal El Khannouss,Leicester City,1.0,123.0
2024-12-21,dominikszoboszlai_liverpool,Dominik Szoboszlai,Liverpool,1.0,127.0
2024-12-21,luissinisterra_bournemouth,Luis Sinisterra,Bournemouth,1.0,135.0
2024-12-21,matswieffer_brighton,Mats Wieffer,Brighton,1.0,138.0
2024-12-21,simonadingra_brighton,Simon Adingra,Brighton,1.0,146.0
2024-12-21,alexmoreno_notthamforest,Alex Moreno,Nott'ham Forest,1.0,149.0
2024-12-21,benjohnson_ipswichtown,Ben Johnson,Ipswich Town,1.0,150.0
2024-12-21,benwhite_arsenal,Ben White,Arsenal,1.0,151.0
2024-12-21,berndleno_fulham,Bernd Leno,Fulham,1.0,152.0
2024-12-21,cameronburgess_ipswichtown,Cameron Burgess,Ipswich Town,1.0,153.0
2024-12-21,maxkilman_westham,Max Kilman,West Ham,1.0,173.0
2024-12-21,noussairmazraoui_manchesterutd,Noussair Mazraoui,Manchester Utd,1.0,175.0
2024-12-21,chriswood_notthamforest,Chris Wood,Nott'ham Forest,0.0,186.0
2024-12-21,andreaspereira_fulham,Andreas Pereira,Fulham,0.0,187.0
2024-12-21,joelinton_newcastleutd,Joelinton,Newcastle Utd,0.0,188.0
2024-12-21,alexismacallister_liverpool,Alexis Mac Allister,Liverpool,0.0,193.0
2024-12-22,mohamedsalah_liverpool,Mohamed Salah,Liverpool,11.0,1.0
2024-12-22,bukayosaka_arsenal,Bukayo Saka,Arsenal,10.0,2.0
2024-12-22,colepalmer_chelsea,Cole Palmer,Chelsea,6.0,3.0
2024-12-22,sonheungmin_tottenham,Son Heung-min,Tottenham,6.0,4.0
2024-12-22,amaddiallo_manchesterutd,Amad Diallo,Manchester Utd,6.0,5.0
2024-12-22,antoneerobinson_fulham,Antonee Robinson,Fulham,6.0,6.0
2024-12-22,brunofernandes_manchesterutd,Bruno Fernandes,Manchester Utd,5.0,7.0
2024-12-22,jacobmurphy_newcastleutd,Jacob Murphy,Newcastle Utd,5.0,8.0
2024-12-22,elliotanderson_notthamforest,Elliot Anderson,Nott'ham Forest,5.0,9.0
2024-12-22,alexanderisak_newcastleutd,Alexander Isak,Newcastle Utd,4.0,10.0
2024-12-22,jamesmaddison_tottenham,James Maddison,Tottenham,4.0,11.0
2024-12-22,jarrodbowen_westham,Jarrod Bowen,West Ham,4.0,12.0
2024-12-22,enzofernandez_chelsea,Enzo Fernandez,Chelsea,4.0,13.0
2024-12-22,goncaloguedes_wolves,Goncalo Guedes,Wolves,4.0,14.0
2024-12-22,mikkeldamsgaard_brentford,Mikkel Damsgaard,Brentford,4.0,15.0
2024-12-22,bernardosilva_manchestercity,Bernardo Silva,Manchester City,4.0,16.0
2024-12-22,brunoguimaraes_newcastleutd,Bruno Guimaraes,Newcastle Utd,4.0,17.0
2024-12-22,marcustavernier_bournemouth,Marcus Tavernier,Bournemouth,4.0,18.0
2024-12-22,trentalexanderarnold_liverpool,Trent Alexander-Arnold,Liverpool,4.0,19.0
2024-12-22,wilfredndidi_leicestercity,Wilfred Ndidi,Leicester City,4.0,20.0
2024-12-22,youritielemans_astonvilla,Youri Tielemans,Aston Villa,4.0,21.0
2024-12-22,matheuscunha_wolves,Matheus Cunha,Wolves,3.0,22.0
2024-12-22,nicolasjackson_chelsea,Nicolas Jackson,Chelsea,3.0,23.0
2024-12-22,olliewatkins_astonvilla,Ollie Watkins,Aston Villa,3.0,24.0
2024-12-22,dominicsolanke_tottenham,Dominic Solanke,Tottenham,3.0,25.0
2024-12-22,jamievardy_leicestercity,Jamie Vardy,Leicester City,3.0,26.0
2024-12-22,alexiwobi_fulham,Alex Iwobi,Fulham,3.0,27.0
2024-12-22,dejankulusevski_tottenham,Dejan Kulusevski,Tottenham,3.0,28.0
2024-12-22,morganrogers_astonvilla,Morgan Rogers,Aston Villa,3.0,29.0
2024-12-22,nonimadueke_chelsea,Noni Madueke,Chelsea,3.0,30.0
2024-12-22,joaopedro_brighton,Joao Pedro,Brighton,3.0,31.0
2024-12-22,anthonygordon_newcastleutd,Anthony Gordon,Newcastle Utd,3.0,32.0
2024-12-22,dwightmcneil_everton,Dwight McNeil,Everton,3.0,33.0
2024-12-22,rayanaitnouri_wolves,Rayan Ait-Nouri,Wolves,3.0,34.0
2024-12-22,dangoouattara_bournemouth,Dango Ouattara,Bournemouth,3.0,35.0
2024-12-22,jadonsancho_chelsea,Jadon Sancho,Chelsea,3.0,36.0
2024-12-22,adamatraore_fulham,Adama Traore,Fulham,3.0,37.0
2024-12-22,ashleyyoung_everton,Ashley Young,Everton,3.0,38.0
2024-12-22,lewiscook_bournemouth,Lewis Cook,Bournemouth,3.0,40.0
2024-12-22,mariolemina_wolves,Mario Lemina,Wolves,3.0,41.0
2024-12-22,vitalyjanelt_brentford,Vitaly Janelt,Brentford,3.0,42.0
2024-12-22,timowerner_tottenham,Timo Werner,Tottenham,3.0,46.0
2024-12-22,bryanmbeumo_brentford,Bryan Mbeumo,Brentford,2.0,48.0
2024-12-22,luisdiaz_liverpool,Luis Diaz,Liverpool,2.0,49.0
2024-12-22,brennanjohnson_tottenham,Brennan Johnson,Tottenham,2.0,50.0
2024-12-22,dannywelbeck_brighton,Danny Welbeck,Brighton,2.0,51.0
2024-12-22,jorgenstrandlarsen_wolves,Jorgen Strand Larsen,Wolves,2.0,52.0
2024-12-22,justinkluivert_bournemouth,Justin Kluivert,Bournemouth,2.0,53.0
2024-12-22,kaihavertz_arsenal,Kai Havertz,Arsenal,2.0,54.0
2024-12-22,rauljimenez_fulham,Raul Jimenez,Fulham,2.0,55.0
2024-12-22,facundobuonanotte_leicestercity,Facundo Buonanotte,Leicester City,2.0,56.0
2024-12-22,gabrielmartinelli_arsenal,Gabriel Martinelli,Arsenal,2.0,57.0
2024-12-22,diogojota_liverpool,Diogo Jota,Liverpool,2.0,60.0
2024-12-22,emilesmithrowe_fulham,Emile Smith Rowe,Fulham,2.0,61.0
2024-12-22,kaorumitoma_brighton,Kaoru Mitoma,Brighton,2.0,62.0
2024-12-22,anthonyelanga_notthamforest,Anthony Elanga,Nott'ham Forest,2.0,63.0
2024-12-22,dominikszoboszlai_liverpool,Dominik Szoboszlai,Liverpool,2.0,65.0
2024-12-22,georginiorutter_brighton,Georginio Rutter,Brighton,2.0,66.0
2024-12-22,kevindebruyne_manchestercity,Kevin De Bruyne,Manchester City,2.0,68.0
2024-12-22,pedroporro_tottenham,Pedro Porro,Tottenham,2.0,70.0
2024-12-22,leifdavis_ipswichtown,Leif Davis,Ipswich Town,2.0,75.0
2024-12-22,pedroneto_chelsea,Pedro Neto,Chelsea,2.0,80.0
2024-12-22,ricolewis_manchestercity,Rico Lewis,Manchester City,2.0,81.0
2024-12-22,abdulfatawuissahaku_leicestercity,Abdul Fatawu Issahaku,Leicester City,2.0,83.0
2024-12-22,adamlallana_southampton,Adam Lallana,Southampton,2.0,84.0
2024-12-22,harrywinks_leicestercity,Harry Winks,Leicester City,2.0,85.0
2024-12-22,jacobramsey_astonvilla,Jacob Ramsey,Aston Villa,2.0,87.0
2024-12-22,lucasdigne_astonvilla,Lucas Digne,Aston Villa,2.0,92.0
2024-12-22,mickyvandeven_tottenham,Micky van de Ven,Tottenham,2.0,93.0
2024-12-22,savio_manchestercity,Savio,Manchester City,2.0,94.0
2024-12-22,erlinghaaland_manchestercity,Erling Haaland,Manchester City,1.0,96.0
2024-12-22,yoanewissa_brentford,Yoane Wissa,Brentford,1.0,97.0
2024-12-22,antoinesemenyo_bournemouth,Antoine Semenyo,Bournemouth,1.0,99.0
2024-12-22,harveybarnes_newcastleutd,Harvey Barnes,Newcastle Utd,1.0,100.0
2024-12-22,alejandrogarnacho_manchesterutd,Alejandro Garnacho,Manchester Utd,1.0,103.0
2024-12-22,joshuazirkzee_manchesterutd,Joshua Zirkzee,Manchester Utd,1.0,106.0
2024-12-22,adamarmstrong_southampton,Adam Armstrong,Southampton,1.0,109.0
2024-12-22,callumhudsonodoi_notthamforest,Callum Hudson-Odoi,Nott'ham Forest,1.0,110.0
2024-12-22,carlosbaleba_brighton,Carlos Baleba,Brighton,1.0,111.0
2024-12-22,dominiccalvertlewin_everton,Dominic Calvert-Lewin,Everton,1.0,115.0
2024-12-22,yankubaminteh_brighton,Yankuba Minteh,Brighton,1.0,123.0
2024-12-22,bilalelkhannouss_leicestercity,Bilal El Khannouss,Leicester City,1.0,124.0
2024-12-22,luissinisterra_bournemouth,Luis Sinisterra,Bournemouth,1.0,135.0
2024-12-22,matswieffer_brighton,Mats Wieffer,Brighton,1.0,138.0
2024-12-22,simonadingra_brighton,Simon Adingra,Brighton,1.0,148.0
2024-12-22,alexmoreno_notthamforest,Alex Moreno,Nott'ham Forest,1.0,151.0
2024-12-22,benjohnson_ipswichtown,Ben Johnson,Ipswich Town,1.0,152.0
2024-12-22,benwhite_arsenal,Ben White,Arsenal,1.0,153.0
2024-12-22,berndleno_fulham,Bernd Leno,Fulham,1.0,154.0
2024-12-22,cameronburgess_ipswichtown,Cameron Burgess,Ipswich Town,1.0,155.0
2024-12-22,maxkilman_westham,Max Kilman,West Ham,1.0,175.0
2024-12-22,noussairmazraoui_manchesterutd,Noussair Mazraoui,Manchester Utd,1.0,177.0
2024-12-22,chriswood_notthamforest,Chris Wood,Nott'ham Forest,0.0,188.0
2024-12-22,andreaspereira_fulham,Andreas Pereira,Fulham,0.0,189.0
2024-12-22,joelinton_newcastleutd,Joelinton,Newcastle Utd,0.0,190.0
2024-12-22,alexismacallister_liverpool,Alexis Mac Allister,Liverpool,0.0,192.0
2024-12-26,mohamedsalah_liverpool,Mohamed Salah,Liverpool,11.0,1.0
2024-12-26,bukayosaka_arsenal,Bukayo Saka,Arsenal,10.0,2.0
2024-12-26,colepalmer_chelsea,Cole Palmer,Chelsea,6.0,3.0
2024-12-26,sonheungmin_tottenham,Son Heung-min,Tottenham,6.0,4.0
2024-12-26,jacobmurphy_newcastleutd,Jacob Murphy,Newcastle Utd,6.0,5.0
2024-12-26,amaddiallo_manchesterutd,Amad Diallo,Manchester Utd,6.0,6.0
2024-12-26,antoneerobinson_fulham,Antonee Robinson,Fulham,6.0,7.0
2024-12-26,brunofernandes_manchesterutd,Bruno Fernandes,Manchester Utd,5.0,8.0
2024-12-26,elliotanderson_notthamforest,Elliot Anderson,Nott'ham Forest,5.0,9.0
2024-12-26,alexanderisak_newcastleutd,Alexander Isak,Newcastle Utd,4.0,10.0
2024-12-26,matheuscunha_wolves,Matheus Cunha,Wolves,4.0,11.0
2024-12-26,jamesmaddison_tottenham,James Maddison,Tottenham,4.0,12.0
2024-12-26,jarrodbowen_westham,Jarrod Bowen,West Ham,4.0,13.0
2024-12-26,enzofernandez_chelsea,Enzo Fernandez,Chelsea,4.0,14.0
2024-12-26,bernardosilva_manchestercity,Bernardo Silva,Manchester City,4.0,15.0
2024-12-26,goncaloguedes_wolves,Goncalo Guedes,Wolves,4.0,16.0
2024-12-26,mikkeldamsgaard_brentford,Mikkel Damsgaard,Brentford,4.0,17.0
2024-12-26,brunoguimaraes_newcastleutd,Bruno Guimaraes,Newcastle Utd,4.0,18.0
2024-12-26,marcustavernier_bournemouth,Marcus Tavernier,Bournemouth,4.0,19.0
2024-12-26,trentalexanderarnold_liverpool,Trent Alexander-Arnold,Liverpool,4.0,20.0
2024-12-26,wilfredndidi_leicestercity,Wilfred Ndidi,Leicester City,4.0,21.0
2024-12-26,youritielemans_astonvilla,Youri Tielemans,Aston Villa,4.0,22.0
2024-12-26,nicolasjackson_chelsea,Nicolas Jackson,Chelsea,3.0,23.0
2024-12-26,olliewatkins_astonvilla,Ollie Watkins,Aston Villa,3.0,24.0
2024-12-26,dominicsolanke_tottenham,Dominic Solanke,Tottenham,3.0,25.0
2024-12-26,jamievardy_leicestercity,Jamie Vardy,Leicester City,3.0,26.0
2024-12-26,alexiwobi_fulham,Alex Iwobi,Fulham,3.0,27.0
2024-12-26,dejankulusevski_tottenham,Dejan Kulusevski,Tottenham,3.0,28.0
2024-12-26,morganrogers_astonvilla,Morgan Rogers,Aston Villa,3.0,29.0
2024-12-26,nonimadueke_chelsea,Noni Madueke,Chelsea,3.0,30.0
2024-12-26,anthonygordon_newcastleutd,Anthony Gordon,Newcastle Utd,3.0,31.0
2024-12-26,joaopedro_brighton,Joao Pedro,Brighton,3.0,32.0
2024-12-26,dwightmcneil_everton,Dwight McNeil,Everton,3.0,33.0
2024-12-26,rayanaitnouri_wolves,Rayan Ait-Nouri,Wolves,3.0,34.0
2024-12-26,dangoouattara_bournemouth,Dango Ouattara,Bournemouth,3.0,35.0
2024-12-26,jadonsancho_chelsea,Jadon Sancho,Chelsea,3.0,36.0
2024-12-26,adamatraore_fulham,Adama Traore,Fulham,3.0,39.0
2024-12-26,ashleyyoung_everton,Ashley Young,Everton,3.0,40.0
2024-12-26,lewiscook_bournemouth,Lewis Cook,Bournemouth,3.0,42.0
2024-12-26,mariolemina_wolves,Mario Lemina,Wolves,3.0,43.0
2024-12-26,vitalyjanelt_brentford,Vitaly Janelt,Brentford,3.0,44.0
2024-12-26,timowerner_tottenham,Timo Werner,Tottenham,3.0,48.0
2024-12-26,bryanmbeumo_brentford,Bryan Mbeumo,Brentford,2.0,50.0
2024-12-26,luisdiaz_liverpool,Luis Diaz,Liverpool,2.0,51.0
2024-12-26,brennanjohnson_tottenham,Brennan Johnson,Tottenham,2.0,52.0
2024-12-26,dannywelbeck_brighton,Danny Welbeck,Brighton,2.0,53.0
2024-12-26,jorgenstrandlarsen_wolves,Jorgen Strand Larsen,Wolves,2.0,54.0
2024-12-26,justinkluivert_bournemouth,Justin Kluivert,Bournemouth,2.0,55.0
2024-12-26,kaihavertz_arsenal,Kai Havertz,Arsenal,2.0,56.0
2024-12-26,rauljimenez_fulham,Raul Jimenez,Fulham,2.0,57.0
2024-12-26,facundobuonanotte_leicestercity,Facundo Buonanotte,Leicester City,2.0,59.0
2024-12-26,gabrielmartinelli_arsenal,Gabriel Martinelli,Arsenal,2.0,60.0
2024-12-26,anthonyelanga_notthamforest,Anthony Elanga,Nott'ham Forest,2.0,63.0
2024-12-26,diogojota_liverpool,Diogo Jota,Liverpool,2.0,64.0
2024-12-26,emilesmithrowe_fulham,Emile Smith Rowe,Fulham,2.0,65.0
2024-12-26,kaorumitoma_brighton,Kaoru Mitoma,Brighton,2.0,66.0
2024-12-26,dominikszoboszlai_liverpool,Dominik Szoboszlai,Liverpool,2.0,68.0
2024-12-26,georginiorutter_brighton,Georginio Rutter,Brighton,2.0,69.0
2024-12-26,kevindebruyne_manchestercity,Kevin De Bruyne,Manchester City,2.0,70.0
2024-12-26,pedroporro_tottenham,Pedro Porro,Tottenham,2.0,71.0
2024-12-26,alexismacallister_liverpool,Alexis Mac Allister,Liverpool,2.0,73.0
2024-12-26,leifdavis_ipswichtown,Leif Davis,Ipswich Town,2.0,77.0
2024-12-26,pedroneto_chelsea,Pedro Neto,Chelsea,2.0,82.0
2024-12-26,ricolewis_manchestercity,Rico Lewis,Manchester City,2.0,83.0
2024-12-26,abdulfatawuissahaku_leicestercity,Abdul Fatawu Issahaku,Leicester City,2.0,85.0
2024-12-26,adamlallana_southampton,Adam Lallana,Southampton,2.0,86.0
2024-12-26,harrywinks_leicestercity,Harry Winks,Leicester City,2.0,87.0
2024-12-26,jacobramsey_astonvilla,Jacob Ramsey,Aston Villa,2.0,89.0
2024-12-26,lucasdigne_astonvilla,Lucas Digne,Aston Villa,2.0,94.0
2024-12-26,mickyvandeven_tottenham,Micky van de Ven,Tottenham,2.0,95.0
2024-12-26,savio_manchestercity,Savio,Manchester City,2.0,96.0
2024-12-26,erlinghaaland_manchestercity,Erling Haaland,Manchester City,1.0,98.0
2024-12-26,yoanewissa_brentford,Yoane Wissa,Brentford,1.0,99.0
2024-12-26,antoinesemenyo_bournemouth,Antoine Semenyo,Bournemouth,1.0,101.0
2024-12-26,harveybarnes_newcastleutd,Harvey Barnes,Newcastle Utd,1.0,102.0
2024-12-26,alejandrogarnacho_manchesterutd,Alejandro Garnacho,Manchester Utd,1.0,105.0
2024-12-26,joelinton_newcastleutd,Joelinton,Newcastle Utd,1.0,108.0
2024-12-26,joshuazirkzee_manchesterutd,Joshua Zirkzee,Manchester Utd,1.0,109.0
2024-12-26,adamarmstrong_southampton,Adam Armstrong,Southampton,1.0,113.0
2024-12-26,callumhudsonodoi_notthamforest,Callum Hudson-Odoi,Nott'ham Forest,1.0,114.0
2024-12-26,carlosbaleba_brighton,Carlos Baleba,Brighton,1.0,115.0
2024-12-26,dominiccalvertlewin_everton,Dominic Calvert-Lewin,Everton,1.0,118.0
2024-12-26,yankubaminteh_brighton,Yankuba Minteh,Brighton,1.0,126.0
2024-12-26,bilalelkhannouss_leicestercity,Bilal El Khannouss,Leicester City,1.0,127.0
2024-12-26,luissinisterra_bournemouth,Luis Sinisterra,Bournemouth,1.0,138.0
2024-12-26,matswieffer_brighton,Mats Wieffer,Brighton,1.0,141.0
2024-12-26,simonadingra_brighton,Simon Adingra,Brighton,1.0,152.0
2024-12-26,alexmoreno_notthamforest,Alex Moreno,Nott'ham Forest,1.0,155.0
2024-12-26,benjohnson_ipswichtown,Ben Johnson,Ipswich Town,1.0,156.0
2024-12-26,benwhite_arsenal,Ben White,Arsenal,1.0,157.0
2024-12-26,berndleno_fulham,Bernd Leno,Fulham,1.0,158.0
2024-12-26,cameronburgess_ipswichtown,Cameron Burgess,Ipswich Town,1.0,159.0
2024-12-26,maxkilman_westham,Max Kilman,West Ham,1.0,180.0
2024-12-26,noussairmazraoui_manchesterutd,Noussair Mazraoui,Manchester Utd,1.0,182.0
2024-12-26,chriswood_notthamforest,Chris Wood,Nott'ham Forest,0.0,195.0
2024-12-26,andreaspereira_fulham,Andreas Pereira,Fulham,0.0,196.0
2024-12-27,mohamedsalah_liverpool,Mohamed Salah,Liverpool,11.0,1.0
2024-12-27,bukayosaka_arsenal,Bukayo Saka,Arsenal,10.0,2.0
2024-12-27,colepalmer_chelsea,Cole Palmer,Chelsea,6.0,3.0
2024-12-27,sonheungmin_tottenham,Son Heung-min,Tottenham,6.0,4.0
2024-12-27,jacobmurphy_newcastleutd,Jacob Murphy,Newcastle Utd,6.0,5.0
2024-12-27,amaddiallo_manchesterutd,Amad Diallo,Manchester Utd,6.0,6.0
2024-12-27,antoneerobinson_fulham,Antonee Robinson,Fulham,6.0,7.0
2024-12-27,brunofernandes_manchesterutd,Bruno Fernandes,Manchester Utd,5.0,8.0
2024-12-27,elliotanderson_notthamforest,Elliot Anderson,Nott'ham Forest,5.0,9.0
2024-12-27,alexanderisak_newcastleutd,Alexander Isak,Newcastle Utd,4.0,10.0
2024-12-27,matheuscunha_wolves,Matheus Cunha,Wolves,4.0,11.0
2024-12-27,jamesmaddison_tottenham,James Maddison,Tottenham,4.0,12.0
2024-12-27,jarrodbowen_westham,Jarrod Bowen,West Ham,4.0,13.0
2024-12-27,enzofernandez_chelsea,Enzo Fernandez,Chelsea,4.0,14.0
2024-12-27,bernardosilva_manchestercity,Bernardo Silva,Manchester City,4.0,15.0
2024-12-27,goncaloguedes_wolves,Goncalo Guedes,Wolves,4.0,16.0
2024-12-27,mikkeldamsgaard_brentford,Mikkel Damsgaard,Brentford,4.0,17.0
2024-12-27,brunoguimaraes_newcastleutd,Bruno Guimaraes,Newcastle Utd,4.0,18.0
2024-12-27,marcustavernier_bournemouth,Marcus Tavernier,Bournemouth,4.0,19.0
2024-12-27,trentalexanderarnold_liverpool,Trent Alexander-Arnold,Liverpool,4.0,20.0
2024-12-27,wilfredndidi_leicestercity,Wilfred Ndidi,Leicester City,4.0,21.0
2024-12-27,youritielemans_astonvilla,Youri Tielemans,Aston Villa,4.0,22.0
2024-12-27,nicolasjackson_chelsea,Nicolas Jackson,Chelsea,3.0,23.0
2024-12-27,olliewatkins_astonvilla,Ollie Watkins,Aston Villa,3.0,24.0
2024-12-27,dominicsolanke_tottenham,Dominic Solanke,Tottenham,3.0,25.0
2024-12-27,jamievardy_leicestercity,Jamie Vardy,Leicester City,3.0,26.0
2024-12-27,alexiwobi_fulham,Alex Iwobi,Fulham,3.0,27.0
2024-12-27,dejankulusevski_tottenham,Dejan Kulusevski,Tottenham,3.0,28.0
2024-12-27,morganrogers_astonvilla,Morgan Rogers,Aston Villa,3.0,29.0
2024-12-27,nonimadueke_chelsea,Noni Madueke,Chelsea,3.0,30.0
2024-12-27,anthonygordon_newcastleutd,Anthony Gordon,Newcastle Utd,3.0,31.0
2024-12-27,joaopedro_brighton,Joao Pedro,Brighton,3.0,32.0
2024-12-27,dwightmcneil_everton,Dwight McNeil,Everton,3.0,33.0
2024-12-27,rayanaitnouri_wolves,Rayan Ait-Nouri,Wolves,3.0,34.0
2024-12-27,dangoouattara_bournemouth,Dango Ouattara,Bournemouth,3.0,35.0
2024-12-27,jadonsancho_chelsea,Jadon Sancho,Chelsea,3.0,36.0
2024-12-27,adamatraore_fulham,Adama Traore,Fulham,3.0,39.0
2024-12-27,ashleyyoung_everton,Ashley Young,Everton,3.0,40.0
2024-12-27,lewiscook_bournemouth,Lewis Cook,Bournemouth,3.0,42.0
2024-12-27,mariolemina_wolves,Mario Lemina,Wolves,3.0,43.0
2024-12-27,vitalyjanelt_brentford,Vitaly Janelt,Brentford,3.0,44.0
2024-12-27,timowerner_tottenham,Timo Werner,Tottenham,3.0,48.0
2024-12-27,bryanmbeumo_brentford,Bryan Mbeumo,Brentford,2.0,50.0
2024-12-27,kaihavertz_arsenal,Kai Havertz,Arsenal,2.0,51.0
2024-12-27,luisdiaz_liverpool,Luis Diaz,Liverpool,2.0,52.0
2024-12-27,brennanjohnson_tottenham,Brennan Johnson,Tottenham,2.0,53.0
2024-12-27,dannywelbeck_brighton,Danny Welbeck,Brighton,2.0,54.0
2024-12-27,jorgenstrandlarsen_wolves,Jorgen Strand Larsen,Wolves,2.0,55.0
2024-12-27,justinkluivert_bournemouth,Justin Kluivert,Bournemouth,2.0,56.0
2024-12-27,rauljimenez_fulham,Raul Jimenez,Fulham,2.0,57.0
2024-12-27,facundobuonanotte_leicestercity,Facundo Buonanotte,Leicester City,2.0,59.0
2024-12-27,gabrielmartinelli_arsenal,Gabriel Martinelli,Arsenal,2.0,60.0
2024-12-27,anthonyelanga_notthamforest,Anthony Elanga,Nott'ham Forest,2.0,63.0
2024-12-27,diogojota_liverpool,Diogo Jota,Liverpool,2.0,64.0
2024-12-27,emilesmithrowe_fulham,Emile Smith Rowe,Fulham,2.0,65.0
2024-12-27,kaorumitoma_brighton,Kaoru Mitoma,Brighton,2.0,66.0
2024-12-27,dominikszoboszlai_liverpool,Dominik Szoboszlai,Liverpool,2.0,69.0
2024-12-27,georginiorutter_brighton,Georginio Rutter,Brighton,2.0,70.0
2024-12-27,kevindebruyne_manchestercity,Kevin De Bruyne,Manchester City,2.0,71.0
2024-12-27,pedroporro_tottenham,Pedro Porro,Tottenham,2.0,72.0
2024-12-27,alexismacallister_liverpool,Alexis Mac Allister,Liverpool,2.0,74.0
2024-12-27,leifdavis_ipswichtown,Leif Davis,Ipswich Town,2.0,78.0
2024-12-27,pedroneto_chelsea,Pedro Neto,Chelsea,2.0,83.0
2024-12-27,ricolewis_manchestercity,Rico Lewis,Manchester City,2.0,84.0
2024-12-27,abdulfatawuissahaku_leicestercity,Abdul Fatawu Issahaku,Leicester City,2.0,86.0
2024-12-27,adamlallana_southampton,Adam Lallana,Southampton,2.0,87.0
2024-12-27,harrywinks_leicestercity,Harry Winks,Leicester City,2.0,88.0
2024-12-27,jacobramsey_astonvilla,Jacob Ramsey,Aston Villa,2.0,90.0
