date,player_team,value,pk,rank,player,team
2025-05-03,matheuscunha_wolves,15.0,0.0,7.0,Matheus Cunha,Wolves
2025-05-03,olliewatkins_astonvilla,15.0,2.0,8.0,Ollie Watkins,Aston Villa
2025-05-03,colepalmer_chelsea,14.0,3.0,9.0,Cole Palmer,Chelsea
2025-05-03,jeanphilippemateta_crystalpalace,14.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-05-03,jorgenstrandlarsen_wolves,13.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-05-03,justinkluivert_bournemouth,12.0,6.0,12.0,Justin Kluivert,Bournemouth
2025-05-03,liamdelap_ipswichtown,12.0,2.0,13.0,Liam Delap,Ipswich Town
2025-05-03,luisdiaz_liverpool,12.0,0.0,14.0,Luis Diaz,Liverpool
2025-05-03,brennanjohnson_tottenham,11.0,0.0,15.0,Brennan Johnson,Tottenham
2025-05-03,evanilson_bournemouth,10.0,0.0,16.0,Evanilson,Bournemouth
2025-05-03,joaopedro_brighton,10.0,5.0,17.0,Joao Pedro,Brighton
2025-05-03,nicolasjackson_chelsea,10.0,0.0,18.0,Nicolas Jackson,Chelsea
2025-05-03,rauljimenez_fulham,10.0,3.0,19.0,Raul Jimenez,Fulham
2025-05-03,codygakpo_liverpool,9.0,0.0,20.0,Cody Gakpo,Liverpool
2025-05-03,dannywelbeck_brighton,9.0,0.0,21.0,Danny Welbeck,Brighton
2025-05-03,jarrodbowen_westham,9.0,1.0,22.0,Jarrod Bowen,West Ham
2025-05-03,kevinschade_brentford,8.0,0.0,23.0,Kevin Schade,Brentford
2025-05-04,mohamedsalah_liverpool,28.0,9.0,1.0,Mohamed Salah,Liverpool
2025-05-04,alexanderisak_newcastleutd,23.0,4.0,2.0,Alexander Isak,Newcastle Utd
2025-05-04,erlinghaaland_manchestercity,21.0,2.0,3.0,Erling Haaland,Manchester City
2025-05-04,chriswood_notthamforest,19.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-05-04,bryanmbeumo_brentford,18.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-05-04,yoanewissa_brentford,18.0,0.0,6.0,Yoane Wissa,Brentford
2025-05-04,colepalmer_chelsea,15.0,4.0,7.0,Cole Palmer,Chelsea
2025-05-04,matheuscunha_wolves,15.0,0.0,8.0,Matheus Cunha,Wolves
2025-05-04,olliewatkins_astonvilla,15.0,2.0,9.0,Ollie Watkins,Aston Villa
2025-05-04,jeanphilippemateta_crystalpalace,14.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-05-04,jorgenstrandlarsen_wolves,13.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-05-04,justinkluivert_bournemouth,12.0,6.0,12.0,Justin Kluivert,Bournemouth
2025-05-04,liamdelap_ipswichtown,12.0,2.0,13.0,Liam Delap,Ipswich Town
2025-05-04,luisdiaz_liverpool,12.0,0.0,14.0,Luis Diaz,Liverpool
2025-05-04,brennanjohnson_tottenham,11.0,0.0,15.0,Brennan Johnson,Tottenham
2025-05-04,evanilson_bournemouth,10.0,0.0,16.0,Evanilson,Bournemouth
2025-05-04,jarrodbowen_westham,10.0,1.0,17.0,Jarrod Bowen,West Ham
2025-05-04,joaopedro_brighton,10.0,5.0,18.0,Joao Pedro,Brighton
2025-05-04,kevinschade_brentford,10.0,0.0,19.0,Kevin Schade,Brentford
2025-05-04,nicolasjackson_chelsea,10.0,0.0,20.0,Nicolas Jackson,Chelsea
2025-05-04,rauljimenez_fulham,10.0,3.0,21.0,Raul Jimenez,Fulham
2025-05-04,codygakpo_liverpool,9.0,0.0,22.0,Cody Gakpo,Liverpool
2025-05-04,dannywelbeck_brighton,9.0,0.0,23.0,Danny Welbeck,Brighton
2025-05-10,mohamedsalah_liverpool,28.0,9.0,1.0,Mohamed Salah,Liverpool
2025-05-10,alexanderisak_newcastleutd,23.0,4.0,2.0,Alexander Isak,Newcastle Utd
2025-05-10,erlinghaaland_manchestercity,21.0,2.0,3.0,Erling Haaland,Manchester City
2025-05-10,chriswood_notthamforest,19.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-05-10,bryanmbeumo_brentford,18.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-05-10,yoanewissa_brentford,18.0,0.0,6.0,Yoane Wissa,Brentford
2025-05-10,olliewatkins_astonvilla,16.0,2.0,7.0,Ollie Watkins,Aston Villa
2025-05-10,colepalmer_chelsea,15.0,4.0,8.0,Cole Palmer,Chelsea
2025-05-10,matheuscunha_wolves,15.0,0.0,9.0,Matheus Cunha,Wolves
2025-05-10,jeanphilippemateta_crystalpalace,14.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-05-10,jorgenstrandlarsen_wolves,13.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-05-10,justinkluivert_bournemouth,12.0,6.0,12.0,Justin Kluivert,Bournemouth
2025-05-10,liamdelap_ipswichtown,12.0,2.0,13.0,Liam Delap,Ipswich Town
2025-05-10,luisdiaz_liverpool,12.0,0.0,14.0,Luis Diaz,Liverpool
2025-05-10,brennanjohnson_tottenham,11.0,0.0,15.0,Brennan Johnson,Tottenham
2025-05-10,kevinschade_brentford,11.0,0.0,16.0,Kevin Schade,Brentford
2025-05-10,rauljimenez_fulham,11.0,3.0,17.0,Raul Jimenez,Fulham
2025-05-10,dannywelbeck_brighton,10.0,1.0,18.0,Danny Welbeck,Brighton
2025-05-10,evanilson_bournemouth,10.0,0.0,19.0,Evanilson,Bournemouth
2025-05-10,jarrodbowen_westham,10.0,1.0,20.0,Jarrod Bowen,West Ham
2025-05-10,joaopedro_brighton,10.0,5.0,21.0,Joao Pedro,Brighton
2025-05-10,nicolasjackson_chelsea,10.0,0.0,22.0,Nicolas Jackson,Chelsea
2025-05-10,codygakpo_liverpool,9.0,0.0,23.0,Cody Gakpo,Liverpool
2025-05-11,mohamedsalah_liverpool,28.0,9.0,1.0,Mohamed Salah,Liverpool
2025-05-11,alexanderisak_newcastleutd,23.0,4.0,2.0,Alexander Isak,Newcastle Utd
2025-05-11,erlinghaaland_manchestercity,21.0,2.0,3.0,Erling Haaland,Manchester City
2025-05-11,chriswood_notthamforest,20.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-05-11,bryanmbeumo_brentford,18.0,5.0,5.0,Bryan Mbeumo,Brentford
2025-05-11,yoanewissa_brentford,18.0,0.0,6.0,Yoane Wissa,Brentford
2025-05-11,olliewatkins_astonvilla,16.0,2.0,7.0,Ollie Watkins,Aston Villa
2025-05-11,colepalmer_chelsea,15.0,4.0,8.0,Cole Palmer,Chelsea
2025-05-11,matheuscunha_wolves,15.0,0.0,9.0,Matheus Cunha,Wolves
2025-05-11,jeanphilippemateta_crystalpalace,14.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-05-11,jorgenstrandlarsen_wolves,13.0,0.0,11.0,Jorgen Strand Larsen,Wolves
2025-05-11,luisdiaz_liverpool,13.0,0.0,12.0,Luis Diaz,Liverpool
2025-05-11,justinkluivert_bournemouth,12.0,6.0,13.0,Justin Kluivert,Bournemouth
2025-05-11,liamdelap_ipswichtown,12.0,2.0,14.0,Liam Delap,Ipswich Town
2025-05-11,brennanjohnson_tottenham,11.0,0.0,15.0,Brennan Johnson,Tottenham
2025-05-11,jarrodbowen_westham,11.0,1.0,16.0,Jarrod Bowen,West Ham
2025-05-11,kevinschade_brentford,11.0,0.0,17.0,Kevin Schade,Brentford
2025-05-11,rauljimenez_fulham,11.0,3.0,18.0,Raul Jimenez,Fulham
2025-05-11,codygakpo_liverpool,10.0,0.0,19.0,Cody Gakpo,Liverpool
2025-05-11,dannywelbeck_brighton,10.0,1.0,20.0,Danny Welbeck,Brighton
2025-05-11,evanilson_bournemouth,10.0,0.0,21.0,Evanilson,Bournemouth
2025-05-11,joaopedro_brighton,10.0,5.0,22.0,Joao Pedro,Brighton
2025-05-11,nicolasjackson_chelsea,10.0,0.0,23.0,Nicolas Jackson,Chelsea
